413, 85124
414, 85295
415, 85271
416, 57417
417, 85400
418, 85332
419, 85333
420, 68350
421, 6564
422, 84899
423, 591
424, 85344
425, 46845
426, 85402
427, 85289
428, 85364
429, 545
430, 85159
431, 85392
432, 85372
433, 85382
434, 0
435, 0
436, 0
437, 5
438, 0
439, 0
440, 0
441, 85405
442, 85377
443, 85351
444, 53590
445, 85364
446, 84507
447, 57429
448, 27
449, 125
450, 217
451, 62
452, 250
453, 67
454, 44
455, 139
456, 50
457, 189
458, 946
459, 764
460, 42
461, 45139
462, 46786
463, 26002
464, 280
465, 85417
466, 85405
467, 59386
468, 285
469, 61
470, 57906
471, 85394
472, 85412
473, 484
474, 207
475, 245
476, 84466
477, 85387
478, 85381
479, 47619
480, 332
481, 317
482, 293
483, 37
484, 52
485, 3
486, 64987
487, 85369
488, 47318
489, 85369
490, 43406
491, 484
492, 188
493, 99
494, 60
495, 36
496, 70
497, 0
498, 0
499, 0
500, 0
501, 0
502, 85388
503, 66668
504, 85408
505, 72
506, 0
507, 0
508, 0
509, 0
510, 0
511, 0
512, 0
513, 1322
514, 42198
515, 42379
516, 53224
517, 48965
518, 49815
519, 48818
520, 57631
521, 57799
522, 59556
523, 61908
524, 61499
525, 60034
526, 62202
527, 64163
528, 61456
529, 39462
530, 37397
531, 37429
532, 36733
533, 37680
534, 37631
535, 38149
536, 36940
537, 37734
538, 37614
539, 37625
540, 37416
541, 36675
542, 37512
543, 37942
544, 37760
545, 36542
546, 36954
547, 36898
548, 37640
549, 36960
550, 37638
551, 37702
552, 37455
553, 36748
554, 38247
555, 35292
556, 36266
557, 36280
558, 36689
559, 35726
560, 35745
561, 34676
562, 35806
563, 35310
564, 35866
565, 35611
566, 35588
567, 35308
568, 35785
569, 35290
570, 35110
571, 37011
572, 36277
573, 35678
574, 37440
575, 37860
576, 37362
577, 37850
578, 36631
579, 37170
580, 37060
581, 37694
582, 36822
583, 36437
584, 37048
585, 38303
586, 37961
587, 38418
588, 39259
589, 39020
590, 38547
591, 39564
592, 39361
593, 40640
594, 39823
595, 41120
596, 40903
597, 41378
598, 40671
599, 41540
600, 41719
601, 42342
602, 40668
603, 41520
604, 40977
605, 42294
606, 41080
607, 42267
608, 41642
609, 42773
610, 40729
611, 42346
612, 43088
613, 42935
614, 41880
615, 42801
616, 41592
617, 42770
618, 42847
619, 42961
620, 43381
621, 43211
622, 43620
623, 46284
624, 42994
625, 42916
626, 43560
627, 43477
628, 43236
629, 42391
630, 42345
631, 41467
632, 41345
633, 40778
634, 40850
635, 39267
636, 40203
637, 39374
638, 40652
639, 40373
640, 40575
641, 39469
642, 41237
643, 41237
644, 42107
645, 41387
646, 42898
647, 42367
648, 41271
649, 43724
650, 42941
651, 43051
652, 41766
653, 43209
654, 43303
655, 42259
656, 43151
657, 41916
658, 43057
659, 41393
660, 40881
661, 42257
662, 40415
663, 41275
664, 40178
665, 40967
666, 40602
667, 40777
668, 39852
669, 41145
670, 39763
671, 41454
672, 40681
673, 41088
674, 39345
675, 40701
676, 40126
677, 40938
678, 40472
679, 40343
680, 40147
681, 40542
682, 41145
683, 39843
684, 40913
685, 40008
686, 41155
687, 40086
688, 40656
689, 41064
690, 40401
691, 40596
692, 41125
693, 39948
694, 40273
695, 39289
696, 39736
697, 38892
698, 39508
699, 39002
700, 39660
701, 39554
702, 39494
703, 40161
704, 38575
705, 39811
706, 40023
707, 40260
708, 40064
709, 40301
710, 40546
711, 40699
712, 39977
713, 40826
714, 40661
715, 40758
716, 40464
717, 41248
718, 40843
719, 41512
720, 40412
721, 41298
722, 49391
723, 65903
724, 65128
725, 67635
726, 65787
727, 66488
728, 66330
729, 64841
730, 61204
731, 58549
732, 57163
733, 54534
734, 49087
735, 42278
736, 37266
737, 37797
738, 11176
739, 5237
740, 4566
741, 3063
742, 1597
743, 3024
744, 2496
745, 1435
746, 1460
747, 2098
748, 1618
749, 1864
750, 1901
751, 2008
752, 1976
753, 1888
754, 1699
755, 1838
756, 1820
757, 1683
758, 2073
759, 1498
760, 1432
761, 1393
762, 2025
763, 1705
764, 1783
765, 2302
766, 1588
767, 1850
768, 1937
769, 1522
770, 1442
771, 1544
772, 1707
773, 1824
774, 2257
775, 1366
776, 2103
777, 1934
778, 2286
779, 1873
780, 1878
781, 2248
782, 2660
783, 26395
784, 1407
785, 3205
786, 5534
787, 2314
788, 1676
789, 1663
790, 1710
791, 1791
792, 1503
793, 1702
794, 1799
795, 1617
796, 1712
797, 2291
798, 2211
799, 2709
800, 1792
801, 1750
802, 1633
803, 1798
804, 1841
805, 1580
806, 1706
807, 1447
808, 1426
809, 1558
810, 2847
811, 2643
812, 53396
813, 72213
814, 71778
815, 71763
816, 73877
817, 85376
818, 85292
819, 85337
820, 81755
821, 0
822, 30
823, 0
824, 6
825, 13
826, 0
827, 0
828, 9
829, 4
830, 0
831, 0
832, 0
833, 9
834, 0
835, 0
836, 0
837, 0
838, 0
839, 0
840, 0
841, 1
842, 0
843, 0
844, 0
845, 0
846, 0
847, 0
848, 0
849, 0
850, 0
851, 0
852, 0
853, 0
854, 0
855, 0
856, 0
857, 0
858, 0
859, 0
860, 0
861, 0
862, 0
863, 0
864, 0
865, 0
866, 0
867, 83733
868, 0
869, 0
870, 0
871, 0
872, 0
873, 0
874, 0
875, 0
876, 0
877, 0
878, 0
879, 0
880, 0
881, 0
882, 0
883, 0
884, 0
885, 0
886, 0
887, 0
888, 0
889, 0
890, 0
891, 0
892, 0
893, 0
894, 0
895, 0
896, 0
897, 0
898, 0
899, 0
900, 0
901, 0
902, 0
903, 0
904, 0
905, 0
906, 0
907, 0
908, 0
909, 0
910, 0
911, 84755
912, 0
913, 0
914, 0
915, 0
916, 0
917, 1
918, 0
919, 0
920, 0
921, 0
922, 0
923, 0
924, 0
925, 0
926, 0
927, 0
928, 0
929, 0
930, 0
931, 0
932, 0
933, 0
934, 0
935, 0
936, 0
937, 0
938, 0
939, 0
940, 0
941, 0
942, 0
943, 1423
944, 2
945, 1
946, 5
947, 0
948, 0
949, 0
950, 0
951, 0
952, 0
953, 0
954, 0
955, 0
956, 85144
957, 0
958, 0
959, 0
960, 0
961, 2
962, 0
963, 5
964, 0
965, 7
966, 0
967, 10
968, 3
969, 0
970, 0
971, 4
972, 0
973, 0
974, 2
975, 0
976, 0
977, 0
978, 0
979, 1
980, 4
981, 11
982, 0
983, 0
984, 0
985, 0
986, 1
987, 16
988, 14
989, 11
990, 2
991, 0
992, 0
993, 0
994, 10
995, 5
996, 0
997, 0
998, 3
999, 0
1000, 6
1001, 248
1002, 192
1003, 3
1004, 3468
1005, 2181
1006, 2382
1007, 340
1008, 757
1009, 58
1010, 819
1011, 207
1012, 6
1013, 1
1014, 0
1015, 0
1016, 8
1017, 8
1018, 12
1019, 1
1020, 16
1021, 3
1022, 4
1023, 0
1024, 0
1025, 3
1026, 0
1027, 7
1028, 0
1029, 0
1030, 3
1031, 1
1032, 0
1033, 0
1034, 8
1035, 1
1036, 0
1037, 8
1038, 9
1039, 0
1040, 0
1041, 0
1042, 2
1043, 3
1044, 3
1045, 2
1046, 0
1047, 2
1048, 0
1049, 1
1050, 1
1051, 0
1052, 1
1053, 0
1054, 1
1055, 0
1056, 0
1057, 3
1058, 0
1059, 12
1060, 12
1061, 1
1062, 2
1063, 0
1064, 0
1065, 0
1066, 0
1067, 0
1068, 3
1069, 0
1070, 0
1071, 0
1072, 0
1073, 4
1074, 0
1075, 0
1076, 2
1077, 0
1078, 0
1079, 2
1080, 0
1081, 0
1082, 1
1083, 0
1084, 1
1085, 1
1086, 0
1087, 0
1088, 0
1089, 37
1090, 2
1091, 0
1092, 4
1093, 5
1094, 4
1095, 0
1096, 0
1097, 3
1098, 18
1099, 4
1100, 6
1101, 2
1102, 0
1103, 410
1104, 2
1105, 2
1106, 0
1107, 6
1108, 1
1109, 0
1110, 11
1111, 2
1112, 0
1113, 0
1114, 0
1115, 85288
1116, 0
1117, 0
1118, 0
1119, 0
1120, 0
1121, 1
1122, 0
1123, 0
1124, 0
1125, 0
1126, 0
1127, 0
1128, 0
1129, 0
1130, 0
1131, 0
1132, 0
1133, 0
1134, 0
1135, 0
1136, 0
1137, 0
1138, 0
1139, 0
1140, 0
1141, 0
1142, 75056
1143, 75156
1144, 70986
1145, 16
1146, 19
1147, 0
1148, 0
1149, 68703
1150, 73434
1151, 72533
1152, 2
1153, 0
1154, 1640
1155, 3450
1156, 1764
1157, 0
1158, 4
1159, 0
1160, 0
1161, 9581
1162, 69787
1163, 67666
1164, 3621
1165, 24
1166, 43472
1167, 71248
1168, 71394
1169, 13150
1170, 0
1171, 2
1172, 12
1173, 5
1174, 71011
1175, 70663
1176, 60903
1177, 0
1178, 3
1179, 68740
1180, 70069
1181, 39094
1182, 0
1183, 7
1184, 0
1185, 0
1186, 48832
1187, 55313
1188, 53342
1189, 0
1190, 11
1191, 2
1192, 0
1193, 0
1194, 0
1195, 0
1196, 0
1197, 0
1198, 0
1199, 0
1200, 0
1201, 1
1202, 0
1203, 0
1204, 0
1205, 0
1206, 0
1207, 0
1208, 0
1209, 0
1210, 0
1211, 0
1212, 0
1213, 0
1214, 0
1215, 0
1216, 0
1217, 0
1218, 0
1219, 0
1220, 14296
1221, 77864
1222, 72279
1223, 73578
1224, 77421
1225, 69274
1226, 72927
1227, 73516
1228, 73073
1229, 69632
1230, 69070
1231, 70008
1232, 73377
1233, 64501
1234, 70286
1235, 59990
1236, 19425
1237, 3173
1238, 3530
1239, 3101
1240, 3483
1241, 4026
1242, 3321
1243, 4346
1244, 3875
1245, 4022
1246, 3399
1247, 3554
1248, 3389
1249, 4041
1250, 3802
1251, 3726
1252, 3394
1253, 4006
1254, 3572
1255, 4264
1256, 4625
1257, 3768
1258, 4150
1259, 4444
1260, 4308
1261, 3995
1262, 4040
1263, 4375
1264, 4205
1265, 4630
1266, 4870
1267, 4432
1268, 4696
1269, 4513
1270, 5551
1271, 5898
1272, 5938
1273, 4562
1274, 5113
1275, 4917
1276, 6044
1277, 6497
1278, 7491
1279, 9161
1280, 7097
1281, 8485
1282, 9023
1283, 8257
1284, 8659
1285, 7663
1286, 7085
1287, 6960
1288, 7321
1289, 6987
1290, 7014
1291, 7211
1292, 7072
1293, 6844
1294, 7313
1295, 7391
1296, 7264
1297, 6806
1298, 7002
1299, 6864
1300, 6929
1301, 6999
1302, 7505
1303, 6972
1304, 7562
1305, 7360
1306, 7330
1307, 7744
1308, 7295
1309, 7450
1310, 7455
1311, 7029
1312, 7626
1313, 7708
1314, 7761
1315, 7862
1316, 7509
1317, 8054
1318, 8169
1319, 7766
1320, 7633
1321, 7530
1322, 7528
1323, 6857
1324, 81076
1325, 2075
1326, 2683
1327, 2442
1328, 2359
1329, 2479
1330, 2156
1331, 1972
1332, 1916
1333, 2246
1334, 2336
1335, 2189
1336, 1959
1337, 1486
1338, 2155
1339, 1993
1340, 1906
1341, 1756
1342, 1709
1343, 2009
1344, 1734
1345, 1914
1346, 1951
1347, 2050
1348, 2694
1349, 2031
1350, 1999
1351, 2181
1352, 2372
1353, 2303
1354, 1721
1355, 1620
1356, 1663
1357, 1704
1358, 1729
1359, 1878
1360, 1502
1361, 1228
1362, 1572
1363, 1968
1364, 1999
1365, 1599
1366, 1988
1367, 2137
1368, 1607
1369, 1732
1370, 1942
1371, 1637
1372, 1856
1373, 1887
1374, 1866
1375, 4722
1376, 2072
1377, 2703
1378, 2558
1379, 2461
1380, 2654
1381, 2587
1382, 2303
1383, 2707
1384, 2476
1385, 2471
1386, 2709
1387, 2273
1388, 2454
1389, 79805
1390, 1262
1391, 1910
1392, 1421
1393, 1731
1394, 1825
1395, 1447
1396, 1559
1397, 1528
1398, 1433
1399, 1499
1400, 1822
1401, 1465
1402, 1378
1403, 1904
1404, 1241
1405, 1392
1406, 1545
1407, 2272
1408, 1465
1409, 1659
1410, 2142
1411, 1658
1412, 1937
1413, 2801
1414, 1892
1415, 2485
1416, 2947
1417, 2099
1418, 2449
1419, 2802
1420, 2852
1421, 2790
1422, 2902
1423, 3203
1424, 2809
1425, 3257
1426, 2798
1427, 3588
1428, 2594
1429, 2740
1430, 3251
1431, 2625
1432, 2538
1433, 3415
1434, 2596
1435, 2661
1436, 4046
1437, 2844
1438, 2633
1439, 3273
1440, 2597
1441, 3047
1442, 3599
1443, 2784
1444, 2998
1445, 3384
1446, 2592
1447, 2699
1448, 2789
1449, 3081
1450, 2636
1451, 2722
1452, 3408
1453, 3116
1454, 3151
1455, 3614
1456, 3354
1457, 3537
1458, 3239
1459, 4019
1460, 3807
1461, 3364
1462, 3791
1463, 3912
1464, 3448
1465, 3582
1466, 3106
1467, 29875
1468, 30523
1469, 31603
1470, 32753
1471, 32532
1472, 38590
1473, 34526
1474, 36190
1475, 52517
1476, 50636
1477, 41554
1478, 1778
1479, 1390
1480, 1411
1481, 1511
1482, 1590
1483, 1568
1484, 1491
1485, 1558
1486, 1334
1487, 1447
1488, 1157
1489, 1057
1490, 1188
1491, 1280
1492, 1388
1493, 1673
1494, 1619
1495, 1685
1496, 1614
1497, 1475
1498, 1311
1499, 1219
1500, 1049
1501, 1334
1502, 1456
1503, 1597
1504, 1410
1505, 4442
1506, 5728
1507, 1347
1508, 1270
1509, 1246
1510, 1426
1511, 1332
1512, 1147
1513, 1102
1514, 1377
1515, 1441
1516, 1604
1517, 1372
1518, 1109
1519, 1400
1520, 1041
1521, 1093
1522, 991
1523, 1230
1524, 1187
1525, 1083
1526, 897
1527, 942
1528, 1053
1529, 960
1530, 1233
1531, 1316
1532, 1214
1533, 1342
1534, 1314
1535, 2596
1536, 1245
1537, 1360
1538, 1203
1539, 1195
1540, 1027
1541, 998
1542, 958
1543, 1041
1544, 1103
1545, 1344
1546, 1399
1547, 1599
1548, 1662
1549, 1765
1550, 2000
1551, 2064
1552, 2109
1553, 2692
1554, 1857
1555, 1527
1556, 1344
1557, 1459
1558, 50699
1559, 6443
1560, 24867
1561, 18835
1562, 39310
1563, 1580
1564, 1754
1565, 1759
1566, 1522
1567, 1621
1568, 1364
1569, 1414
1570, 1353
1571, 1391
1572, 1363
1573, 1456
1574, 1456
1575, 1420
1576, 1431
1577, 7020
1578, 63773
1579, 30913
1580, 78221
1581, 1337
1582, 1585
1583, 1413
1584, 1519
1585, 1573
1586, 1660
1587, 1645
1588, 1681
1589, 1440
1590, 1552
1591, 1282
1592, 1422
1593, 1654
1594, 1895
1595, 1911
1596, 1918
1597, 1747
1598, 1701
1599, 1748
1600, 1301
1601, 1375
1602, 1417
1603, 85174
1604, 1025
1605, 745
1606, 966
1607, 858
1608, 1191
1609, 1071
1610, 963
1611, 1205
1612, 966
1613, 979
1614, 974
1615, 1328
1616, 981
1617, 1361
1618, 1132
1619, 1543
1620, 1179
1621, 1350
1622, 1509
1623, 1471
1624, 1332
1625, 1155
1626, 1742
1627, 1294
1628, 1468
1629, 1515
1630, 1703
1631, 1286
1632, 1567
1633, 1736
1634, 2040
1635, 1467
1636, 1495
1637, 1854
1638, 1499
1639, 1525
1640, 1542
1641, 2017
1642, 1511
1643, 1661
1644, 1866
1645, 1927
1646, 1715
1647, 1681
1648, 2071
1649, 1725
1650, 1661
1651, 1793
1652, 2120
1653, 1768
1654, 1969
1655, 1979
1656, 2138
1657, 2004
1658, 1897
1659, 2340
1660, 2028
1661, 1931
1662, 1988
1663, 2351
1664, 1909
1665, 2213
1666, 2198
1667, 2583
1668, 2057
1669, 2140
1670, 2834
1671, 2828
1672, 2380
1673, 2631
1674, 3353
1675, 2611
1676, 2827
1677, 2931
1678, 3353
1679, 2951
1680, 2831
1681, 3411
1682, 3428
1683, 2642
1684, 2906
1685, 3583
1686, 2896
1687, 2966
1688, 3098
1689, 3695
1690, 2872
1691, 2896
1692, 3534
1693, 3527
1694, 2814
1695, 6373
1696, 3870
1697, 3467
1698, 3293
1699, 3549
1700, 3846
1701, 3269
1702, 3539
1703, 3633
1704, 3692
1705, 3443
1706, 3130
1707, 3924
1708, 3489
1709, 3232
1710, 3370
1711, 3956
1712, 3174
1713, 3458
1714, 3786
1715, 4093
1716, 3076
1717, 3247
1718, 4115
1719, 3494
1720, 3241
1721, 3534
1722, 4025
1723, 3488
1724, 3570
1725, 3754
1726, 4224
1727, 3539
1728, 3358
1729, 4184
1730, 4106
1731, 3565
1732, 4005
1733, 4299
1734, 3821
1735, 3860
1736, 4376
1737, 4902
1738, 3627
1739, 3532
1740, 4915
1741, 4284
1742, 4017
1743, 3967
1744, 4442
1745, 3966
1746, 3928
1747, 4068
1748, 4851
1749, 3802
1750, 4105
1751, 4663
1752, 4320
1753, 3830
1754, 4186
1755, 4713
1756, 4137
1757, 4009
1758, 4448
1759, 5129
1760, 3768
1761, 4237
1762, 4545
1763, 4751
1764, 4051
1765, 3871
1766, 5012
1767, 4126
1768, 4094
1769, 4404
1770, 4658
1771, 4123
1772, 4100
1773, 4474
1774, 4854
1775, 4046
1776, 3848
1777, 4850
1778, 4588
1779, 4174
1780, 4542
1781, 4671
1782, 4211
1783, 3841
1784, 4889
1785, 4755
1786, 3975
1787, 3881
1788, 4681
1789, 3885
1790, 3325
1791, 3612
1792, 4183
1793, 3751
1794, 3399
1795, 4075
1796, 4452
1797, 3471
1798, 3591
1799, 4524
1800, 4087
1801, 3740
1802, 3791
1803, 4732
1804, 3829
1805, 3606
1806, 4193
1807, 4867
1808, 3513
1809, 3644
1810, 4655
1811, 4263
1812, 3903
1813, 3840
1814, 4731
1815, 3920
1816, 4010
1817, 4231
1818, 4808
1819, 3640
1820, 3773
1821, 4574
1822, 4501
1823, 3871
1824, 3617
1825, 4895
1826, 4072
1827, 3493
1828, 4320
1829, 4782
1830, 3739
1831, 3725
1832, 4808
1833, 4590
1834, 3887
1835, 3752
1836, 5397
1837, 4159
1838, 3693
1839, 4156
1840, 4699
1841, 4070
1842, 3719
1843, 4684
1844, 4970
1845, 3544
1846, 3614
1847, 4794
1848, 4070
1849, 3628
1850, 3893
1851, 4801
1852, 3793
1853, 3522
1854, 4378
1855, 8326
1856, 4117
1857, 3561
1858, 4718
1859, 4368
1860, 3791
1861, 4177
1862, 4607
1863, 4101
1864, 3672
1865, 4394
1866, 4870
1867, 3669
1868, 3622
1869, 4702
1870, 4044
1871, 3550
1872, 3463
1873, 4674
1874, 3858
1875, 3420
1876, 4371
1877, 4805
1878, 3358
1879, 3305
1880, 4864
1881, 4082
1882, 3664
1883, 5092
1884, 6567
1885, 5449
1886, 4859
1887, 5985
1888, 6602
1889, 5136
1890, 4735
1891, 6441
1892, 6666
1893, 4443
1894, 4844
1895, 6745
1896, 5301
1897, 5028
1898, 5194
1899, 6346
1900, 4610
1901, 4924
1902, 6256
1903, 6663
1904, 4135
1905, 4522
1906, 6753
1907, 5607
1908, 4954
1909, 5264
1910, 6909
1911, 4875
1912, 4549
1913, 5898
1914, 5946
1915, 4640
1916, 4038
1917, 5360
1918, 5747
1919, 3962
1920, 4021
1921, 4196
1922, 4117
1923, 2730
1924, 2187
1925, 2033
1926, 1941
1927, 2288
1928, 2516
1929, 2058
1930, 1700
1931, 1477
1932, 1434
1933, 1870
1934, 1807
1935, 1505
1936, 986
1937, 934
1938, 983
1939, 1236
1940, 1172
1941, 1026
1942, 749
1943, 649
1944, 612
1945, 731
1946, 761
1947, 523
1948, 547
1949, 331
1950, 265
1951, 144
1952, 163
1953, 176
1954, 45
1955, 37
1956, 29
1957, 37
1958, 161
1959, 77
1960, 60
1961, 44
1962, 105
1963, 82
1964, 117
1965, 126
1966, 113
1967, 94
1968, 37
1969, 55
1970, 108
1971, 85
1972, 218
1973, 133
1974, 165
1975, 110
1976, 124
1977, 220
1978, 232
1979, 36
1980, 40
1981, 33
1982, 101
1983, 128
1984, 98
1985, 43
1986, 75
1987, 24
1988, 157
1989, 378
1990, 80
1991, 88
1992, 33
1993, 42
1994, 40
1995, 133
1996, 182
1997, 170
1998, 72
1999, 67
2000, 39
2001, 288
2002, 125
2003, 139
2004, 35
2005, 41
2006, 28
2007, 88
2008, 75
2009, 100
2010, 45
2011, 63
2012, 40
2013, 110
2014, 131
2015, 2390
2016, 100
2017, 86
2018, 33
2019, 64
2020, 57
2021, 59
2022, 146
2023, 55
2024, 22
2025, 20
2026, 105
2027, 86
2028, 47
2029, 32
2030, 27
2031, 25
2032, 47
2033, 95
2034, 57
2035, 40
2036, 19
2037, 14
2038, 36
2039, 46
2040, 39
2041, 30
2042, 14
2043, 17
2044, 111
2045, 37
2046, 52
2047, 184
2048, 12
2049, 46
2050, 142
2051, 134
2052, 267
2053, 46
2054, 77
2055, 129
2056, 77
2057, 253
2058, 188
2059, 27
2060, 20
2061, 7
2062, 111
2063, 128
2064, 71
2065, 155
2066, 105
2067, 37
2068, 29
2069, 94
2070, 103
2071, 91
2072, 53
2073, 14
2074, 10
2075, 63
2076, 83
2077, 22
2078, 26
2079, 16
2080, 9
2081, 57
2082, 35
2083, 9
2084, 97
2085, 3
2086, 6
2087, 21
2088, 14
2089, 13
2090, 13
2091, 6
2092, 8
2093, 38
2094, 20
2095, 73
2096, 10
2097, 12
2098, 3
2099, 2
2100, 24
2101, 26
2102, 23
2103, 8
2104, 11
2105, 3
2106, 76
2107, 79
2108, 55
2109, 24
2110, 83
2111, 24
2112, 70
2113, 124
2114, 69
2115, 15
2116, 26
2117, 13
2118, 137
2119, 115
2120, 82
2121, 80
2122, 32
2123, 172
2124, 5525
2125, 8421
2126, 7909
2127, 7042
2128, 7825
2129, 7399
2130, 7328
2131, 7687
2132, 6967
2133, 9388
2134, 8480
2135, 6314
2136, 8129
2137, 5462
2138, 7395
2139, 13451
2140, 7083
2141, 13358
2142, 3768
2143, 2114
2144, 1036
2145, 0
2146, 10
2147, 139
2148, 334
2149, 0
2150, 0
2151, 3
2152, 4777
2153, 5460
2154, 9
2155, 0
2156, 0
2157, 10693
2158, 10718
2159, 0
2160, 0
2161, 3968
2162, 3871
2163, 1
2164, 0
2165, 0
2166, 3929
2167, 3932
2168, 4608
2169, 5341
2170, 4838
2171, 4959
2172, 0
2173, 2
2174, 7690
2175, 7844
2176, 1
2177, 0
2178, 0
2179, 3942
2180, 3959
2181, 2
2182, 5016
2183, 2418
2184, 3286
2185, 0
2186, 1
2187, 1701
2188, 2
2189, 1703
2190, 3
2191, 0
2192, 5752
2193, 5384
2194, 10571
2195, 6221
2196, 232
2197, 1195
2198, 1903
2199, 0
2200, 5563
2201, 5676
2202, 27718
2203, 28425
2204, 3237
2205, 1
2206, 0
2207, 12353
2208, 12546
2209, 0
2210, 12638
2211, 13634
2212, 1924
2213, 1989
2214, 0
2215, 0
2216, 0
2217, 5154
2218, 5570
2219, 494
2220, 452
2221, 4502
2222, 4099
2223, 0
2224, 1
2225, 1494
2226, 495
2227, 251
2228, 0
2229, 3
2230, 6991
2231, 3475
2232, 4027
2233, 4
2234, 148
2235, 576
2236, 1838
2237, 0
2238, 8
2239, 13947
2240, 13870
2241, 565
2242, 6694
2243, 8359
2244, 0
2245, 2
2246, 2492
2247, 3089
2248, 529
2249, 0
2250, 2
2251, 1258
2252, 1604
2253, 0
2254, 1
2255, 5372
2256, 6083
2257, 17
2258, 391
2259, 573
2260, 11080
2261, 13882
2262, 398
2263, 199
2264, 208
2265, 82
2266, 260
2267, 126
2268, 185
2269, 29
2270, 229
2271, 954
2272, 0
2273, 0
2274, 0
2275, 4
2276, 1
2277, 0
2278, 0
2279, 0
2280, 0
2281, 3
2282, 0
2283, 0
2284, 0
2285, 0
2286, 7311
2287, 75810
2288, 38734
2289, 3
2290, 42298
2291, 73675
